invoice_id,issue_date,customer_id,customer_name,item_description,qty,unit_price,total,status
INV-05189,2023-06-21,C-104,Umbrella Corp,Front-end dev,3,$ 50.00,150.00,Processing
INV-05190,2023-04-09,C-101,Globex Inc,Cloud Storage,13,20.00,260.00,Pending
INV-05191,2023-04-30,C-102,Soylent Corp,Audit Service,3,USD 2000.00,6000.00,Paid
INV-05192,2023-02-01,C-110,Dharma Initiative,API Access,13,500.00,6500.00,Pending
INV-05193,2023-11-23,C-101,Globex Inc,Mantenimiento,2,100.00,200.00,Cancelled
INV-05194,02/01/2023,C-102,Soylent Corp,Front-end dev,3,USD 50.00,150.00,REFUNDED
INV-05195,2023-02-08,C-105,Stark Ind,API Access,3,500.00,1500.00,Pending
INV-05196,2023/02/10,C-103,Initech,Front-end dev,16,USD 50.00,800.00,Processing
INV-05197,2023-13-7,C-109,Hooli,Mantenimiento,7,100.00,700.00,Cancelled
INV-05198,2023-06-15,C-100,Acme Corp,API Access,1,$ 500.00,500.00,REFUNDED
INV-05199,2023-12-03,C-108,Massive Dynamic,API Access,20,500.00,10000.00,Cancelled
INV-05200,2023-09-24,C-101,Globex Inc,Licencia Software,13,5000.00,65000.00,REFUNDED
INV-03288,2023-05-08,C-102,Soylent Corp,Front-end dev,1,$ 50.00,50.00,Paid
INV-05202,2023-03-10,C-109,HOOLI,Mantenimiento,6,100.00,600.00,Cancelled
INV-05203,2023-12-24,C-102,SOYLENT CORP,Audit Service,16,2000.00,32000.00,Paid
INV-05204,2023-12-02,C-107,Cyberdyne,Audit Service,12,2000.00,24000.00,Paid
INV-05205,2023-10-31,C-101,globex inc,Mantenimiento,5,$ 100.00,499.00,REFUNDED
INV-05206,2023-08-17,C-110,Dharma Initiative,API Access,6,500.00,3000.00,Processing
INV-05207,2023-13-4,C-103,Initech,Audit Service,14,2000.00,28000.00,Pending
INV-05208,2023-02-23,C-106,Wayne Ent,Mantenimiento,17,100.00,1700.00,Paid
INV-05209,2023-12-06,C-101,,Consultoria Data,3,1500.00,4500.00,Cancelled
INV-05210,2023/02/02,C-100,Acme Corp,Licencia Software,13,5000.00,65000.00,Paid
INV-05211,31/05/2023,C-102,Soylent Corp,Audit Service,6,2000.00,12000.00,Cancelled
INV-05212,2023-05-06,C-103,Initech,Front-end dev,4,50.00,200.00,Paid
INV-05213,2023-06-10,C-108,massive dynamic,Consultoria Data,14,USD 1500.00,21000.00,Cancelled
INV-05214,2023-03-20,C-102,soylent corp,Consultoria Data,13,1500.00,19500.00,Processing
INV-05215,2023-03-09,C-103,Initech,Cloud Storage,18,20.00,360.00,Pending
INV-05216,2023-05-27,C-110,DHARMA INITIATIVE,API Access,13,500.00,6500.00,Processing
INV-05217,2023-04-06,C-109,Hooli,Licencia Software,16,5000.00,80000.00,Processing
INV-05218,2023-02-02,C-101,GLOBEX INC,API Access,13,500.00,6500.00,Processing
INV-05219,2023-03-11,C-107,Cyberdyne,API Access,6,500.00,3000.00,Cancelled
INV-05220,2023/10/17,C-107,Cyberdyne,Licencia Software,18,5000.00,89999.00,Processing
INV-05221,2023/04/30,C-109,Hooli,Server Setup,16,1200.50,19208.00,Paid
INV-05222,2023-09-03,C-101,Globex Inc,API Access,15,500.00,7500.00,Paid
INV-05223,2023-11-01,C-103,Initech,Cloud Storage,11,20.00,220.00,Paid
INV-05224,2023-05-14,C-109,,Cloud Storage,8,20.00,160.00,Paid
INV-05225,2023-08-04,C-107,Cyberdyne,Consultoria Data,10,1500.00,15000.00,Paid
INV-05226,11/11/2023,C-105,Stark Ind,Server Setup,15,1200.50,18007.50,Pending
INV-05227,06/06/2023,C-105,Stark Ind,Licencia Software,12,5000.00,60000.00,Paid
INV-05228,03/05/2023,C-110,dharma initiative,API Access,7,500.00,3500.00,REFUNDED
INV-05229,29/07/2023,C-108,Massive Dynamic,Audit Service,20,2000.00,40000.00,Paid
INV-05230,2023-01-31,C-110,DHARMA INITIATIVE,API Access,16,500.00,8000.00,Pending
INV-05231,2023-08-25,C-106,Wayne Ent,Licencia Software,20,5000.00,100000.00,Cancelled
INV-05232,2023-06-07,C-100,Acme Corp,Server Setup,20,1200.50,24010.00,Processing
INV-05233,25/08/2023,C-107,Cyberdyne,Server Setup,9,1200.50,10804.50,Pending
INV-05234,24/04/2023,C-102,Soylent Corp,API Access,15,500.00,7500.00,Cancelled
INV-05235,2023/05/22,C-103,Initech,Audit Service,15,2000.00,30000.00,REFUNDED
INV-05236,2023-08-13,C-106,wayne ent,Front-end dev,1,50.00,50.00,Paid
INV-05237,2023-06-04,C-106,,Audit Service,20,2000.00,40000.00,Cancelled
INV-05238,2023-07-07,C-104,Umbrella Corp,Mantenimiento,16,100.00,1600.00,REFUNDED
INV-05239,2023-05-31,C-107,Cyberdyne,Front-end dev,2,50.00,100.00,REFUNDED
INV-05240,2023/07/16,C-102,Soylent Corp,Cloud Storage,4,20.00,80.00,Pending
INV-05241,2023-10-17,C-100,Acme Corp,Mantenimiento,18,100.00,1800.00,Pending
INV-05242,2023-04-06,C-103,Initech,Consultoria Data,18,1500.00,27000.00,Pending
INV-05243,25/01/2023,C-108,Massive Dynamic,Consultoria Data,7,1500.00,10500.00,Processing
INV-05244,2023-04-17,C-110,Dharma Initiative,Cloud Storage,17,20.00,340.00,REFUNDED
INV-05245,11/07/2023,C-101,Globex Inc,Consultoria Data,2,1500.00,3000.00,Cancelled
INV-05246,2023/07/03,C-104,umbrella corp,Licencia Software,20,5000.00,100000.00,Paid
INV-05247,2023-11-15,C-110,Dharma Initiative,Consultoria Data,5,1500.00,7500.00,Cancelled
INV-05248,2023-03-04,C-108,Massive Dynamic,Licencia Software,10,5000.00,50000.00,Pending
INV-05249,2023-03-11,C-107,Cyberdyne,Audit Service,7,2000.00,14000.00,REFUNDED
INV-05250,2023-07-30,C-103,Initech,Audit Service,3,2000.00,6000.00,REFUNDED
INV-05251,2023/08/30,C-103,Initech,Consultoria Data,7,1500.00,10500.00,Processing
INV-05252,2023-03-04,C-105,Stark Ind,Front-end dev,15,50.00,750.00,Pending
INV-05253,2023-02-07,C-102,Soylent Corp,Front-end dev,10,50.00,500.00,Processing
INV-05254,2023-03-07,C-102,Soylent Corp,Audit Service,3,$ 2000.00,6000.00,Pending
INV-05255,2023-13-3,C-101,GLOBEX INC,Consultoria Data,12,1500.00,18000.00,Paid
INV-05256,2023/03/29,C-102,Soylent Corp,Licencia Software,19,$ 5000.00,95000.00,Cancelled
INV-05257,2023-13-6,C-105,Stark Ind,Front-end dev,11,50.00,550.00,REFUNDED
INV-05258,2023-08-01,C-105,,API Access,19,$ 500.00,9500.00,Paid
INV-05259,2023-03-14,C-103,Initech,Licencia Software,20,5000.00,100000.00,REFUNDED
INV-05260,2023-13-14,C-105,Stark Ind,Licencia Software,13,5000.00,65000.00,Pending
INV-05261,2023-10-05,C-108,Massive Dynamic,Licencia Software,17,5000.00,85000.00,REFUNDED
INV-05262,2023-01-03,C-103,Initech,Licencia Software,13,5000.00,65000.00,Paid
INV-05263,2023-05-29,C-101,Globex Inc,Mantenimiento,6,$ 100.00,600.00,Pending
INV-05264,2023-09-16,C-105,stark ind,Audit Service,16,2000.00,32000.00,REFUNDED
INV-05265,2023-08-02,C-109,hooli,Cloud Storage,18,20.00,360.00,Processing
INV-05266,2023-10-24,C-100,Acme Corp,Mantenimiento,12,100.00,1200.00,Pending
INV-05267,2023-08-20,C-100,Acme Corp,Server Setup,10,1200.50,12005.00,Cancelled
INV-05268,2023/08/23,C-103,Initech,Front-end dev,2,50.00,100.00,Paid
INV-05269,2023-05-22,C-109,Hooli,Server Setup,10,1200.50,12005.00,Cancelled
INV-05270,2023-08-14,C-102,Soylent Corp,Server Setup,1,1200.50,1200.50,Pending
INV-05271,2023-06-30,C-101,Globex Inc,Server Setup,8,1200.50,9604.00,Processing
INV-05272,22/12/2023,C-108,Massive Dynamic,Cloud Storage,10,20.00,200.00,Paid
INV-05273,2023-09-16,C-101,Globex Inc,Front-end dev,17,50.00,850.00,Cancelled
INV-01950,2023-12-07,C-101,Globex Inc,Audit Service,4,2000.00,8000.00,Processing
INV-05275,2023-07-13,C-104,,Front-end dev,16,50.00,800.00,Paid
INV-05276,2023/11/17,C-107,CYBERDYNE,Licencia Software,1,5000.00,5000.00,Paid
INV-05277,2023-07-31,C-101,Globex Inc,Audit Service,1,2000.00,2000.00,Paid
INV-05278,2023-04-22,C-104,Umbrella Corp,Audit Service,7,2000.00,14000.00,Cancelled
INV-05279,2023-10-09,C-107,Cyberdyne,Mantenimiento,2,100.00,200.00,Cancelled
INV-05280,2023-12-25,C-104,UMBRELLA CORP,Cloud Storage,13,20.00,260.00,Pending
INV-05281,2023-02-08,C-105,stark ind,Consultoria Data,16,1500.00,24000.00,Paid
INV-05282,22/08/2023,C-110,Dharma Initiative,Server Setup,7,1200.50,8403.50,Pending
INV-05283,2023-09-22,C-100,Acme Corp,Cloud Storage,11,20.00,220.00,Paid
INV-05284,2023-05-13,C-103,Initech,Cloud Storage,16,$ 20.00,320.00,Paid
INV-05285,2023-03-03,C-102,Soylent Corp,API Access,19,500.00,9500.00,Cancelled
INV-05286,2023-11-22,C-100,Acme Corp,Consultoria Data,16,1500.00,24000.00,REFUNDED
INV-05287,19/02/2023,C-107,Cyberdyne,Server Setup,19,1200.50,22809.50,Pending
INV-05288,2023/04/07,C-106,Wayne Ent,Audit Service,4,2000.00,8000.00,REFUNDED
INV-05289,2023-11-30,C-105,Stark Ind,Front-end dev,11,50.00,550.00,Processing
INV-05290,2023-07-03,C-101,Globex Inc,Front-end dev,4,50.00,200.00,REFUNDED
INV-05291,31/03/2023,C-101,Globex Inc,Front-end dev,18,50.00,900.00,REFUNDED
INV-05292,06/07/2023,C-100,,Audit Service,19,2000.00,38000.00,Cancelled
INV-05293,2023-02-18,C-102,Soylent Corp,API Access,18,500.00,9000.00,Cancelled
INV-05294,30/12/2023,C-110,Dharma Initiative,Audit Service,11,2000.00,22000.00,Cancelled
INV-05295,2023-10-08,C-103,Initech,API Access,4,USD 500.00,2000.00,Paid
INV-05296,2023-04-18,C-106,Wayne Ent,Licencia Software,15,5000.00,75000.00,Pending
INV-05297,10/02/2023,C-109,HOOLI,Cloud Storage,18,USD 20.00,360.00,REFUNDED
INV-05298,2023-06-09,C-103,Initech,Front-end dev,11,50.00,550.00,REFUNDED
INV-05299,2023/03/11,C-102,SOYLENT CORP,API Access,16,500.00,8000.00,REFUNDED
INV-05300,18/07/2023,C-110,Dharma Initiative,Front-end dev,3,50.00,150.00,REFUNDED
INV-05301,2023-13-8,C-102,Soylent Corp,Licencia Software,7,5000.00,35000.00,Pending
INV-05302,2023-04-25,C-103,Initech,Licencia Software,20,5000.00,100000.00,Pending
INV-05303,12/06/2023,C-108,Massive Dynamic,Cloud Storage,10,20.00,200.00,Cancelled
INV-05304,2023-08-27,C-102,Soylent Corp,Licencia Software,7,5000.00,35000.00,Paid
INV-05305,2023-04-22,C-102,Soylent Corp,API Access,5,500.00,2500.00,Paid
INV-05306,2023-07-26,C-100,Acme Corp,Server Setup,6,1200.50,7203.00,Processing
INV-05307,2023-12-02,C-104,Umbrella Corp,Licencia Software,18,5000.00,90000.00,Pending
INV-05308,2023-05-10,C-107,Cyberdyne,Audit Service,14,2000.00,28000.00,REFUNDED
INV-05309,2023-10-05,C-101,Globex Inc,Cloud Storage,11,$ 20.00,220.00,Paid
INV-05310,2023-03-11,C-104,Umbrella Corp,Audit Service,14,$ 2000.00,28000.00,Paid
INV-05311,2023/07/09,C-105,Stark Ind,Audit Service,5,$ 2000.00,10000.00,Paid
INV-05312,02/03/2023,C-103,Initech,API Access,19,USD 500.00,9500.00,Cancelled
INV-05313,2023/05/01,C-110,Dharma Initiative,Mantenimiento,15,100.00,1500.00,Cancelled
INV-05314,2023/12/29,C-106,Wayne Ent,Server Setup,9,1200.50,10804.50,REFUNDED
INV-05315,2023-10-28,C-110,Dharma Initiative,Server Setup,2,1200.50,2401.00,Processing
INV-05316,2023-13-25,C-110,,Server Setup,4,1200.50,4802.00,REFUNDED
INV-05317,2023-08-22,C-100,Acme Corp,API Access,17,500.00,8500.00,REFUNDED
INV-05318,2023-02-26,C-109,Hooli,Cloud Storage,11,20.00,220.00,Cancelled
INV-05319,2023-07-02,C-106,Wayne Ent,Mantenimiento,16,100.00,1600.00,Pending
INV-05320,2023/05/26,C-107,CYBERDYNE,Cloud Storage,11,20.00,220.00,Paid
INV-05321,2023-12-29,C-102,Soylent Corp,API Access,10,500.00,5000.00,Processing
INV-05322,2023-11-09,C-103,Initech,Cloud Storage,11,20.00,220.00,Paid
INV-05323,2023-07-14,C-100,Acme Corp,API Access,6,$ 500.00,3000.00,Pending
INV-05324,14/04/2023,C-107,Cyberdyne,Mantenimiento,15,100.00,1500.00,REFUNDED
INV-05325,2023-01-13,C-107,Cyberdyne,Cloud Storage,15,20.00,300.00,Cancelled
INV-05326,06/04/2023,C-110,Dharma Initiative,Audit Service,4,2000.00,8000.00,Processing
INV-05327,14/03/2023,C-104,Umbrella Corp,Licencia Software,20,5000.00,100000.00,Processing
INV-05328,2023-10-28,C-102,Soylent Corp,Licencia Software,3,5000.00,15000.00,Processing
INV-05329,18/12/2023,C-102,Soylent Corp,Front-end dev,15,50.00,750.00,Paid
INV-05330,2023-06-20,C-106,wayne ent,Front-end dev,10,50.00,500.00,Pending
INV-05331,2023-13-19,C-104,Umbrella Corp,Front-end dev,14,50.00,700.00,Cancelled
INV-05332,2023-02-20,C-101,Globex Inc,Licencia Software,14,5000.00,70000.00,Pending
INV-05333,2023-03-14,C-101,globex inc,Licencia Software,9,5000.00,45000.00,Processing
INV-05334,2023/09/01,C-101,Globex Inc,Cloud Storage,17,20.00,340.00,REFUNDED
INV-05335,15/02/2023,C-110,Dharma Initiative,Licencia Software,18,5000.00,90000.00,Cancelled
INV-05336,20/06/2023,C-109,Hooli,API Access,19,$ 500.00,9500.00,Paid
INV-05337,2023-09-07,C-107,cyberdyne,Cloud Storage,15,20.00,300.00,REFUNDED
INV-02153,2023-04-28,C-105,STARK IND,Mantenimiento,19,100.00,1900.00,Processing
INV-05339,2023/01/29,C-109,hooli,Front-end dev,1,50.00,50.00,Processing
INV-05340,2023-02-16,C-110,Dharma Initiative,Audit Service,16,2000.00,32000.00,REFUNDED
INV-05341,2023-02-22,C-106,Wayne Ent,Front-end dev,10,$ 50.00,500.00,Processing
INV-05342,2023/04/26,C-103,initech,Front-end dev,7,50.00,350.00,Pending
INV-05343,2023-01-21,C-109,,Server Setup,8,1200.50,9604.00,Paid
INV-05344,2023-13-21,C-104,Umbrella Corp,Licencia Software,16,5000.00,80000.00,Processing
INV-05345,2023-06-29,C-103,initech,Cloud Storage,8,20.00,160.00,Cancelled
INV-05346,2023-04-23,C-107,CYBERDYNE,Licencia Software,14,$ 5000.00,70000.00,Cancelled
INV-05347,2023-09-16,C-101,Globex Inc,API Access,20,500.00,10000.00,Pending
INV-05348,2023/03/13,C-108,massive dynamic,Front-end dev,4,50.00,200.00,REFUNDED
INV-05349,2023-08-16,C-109,Hooli,Licencia Software,2,5000.00,10000.00,Processing
INV-05350,2023-04-21,C-101,Globex Inc,API Access,9,USD 500.00,4500.00,Processing
INV-05351,2023-08-08,C-106,Wayne Ent,Cloud Storage,5,20.00,100.00,Processing
INV-05352,2023-07-19,C-100,Acme Corp,Licencia Software,13,5000.00,65000.00,Pending
INV-05353,24/10/2023,C-104,Umbrella Corp,Cloud Storage,6,20.00,120.00,REFUNDED
INV-05354,2023-04-18,C-107,Cyberdyne,Licencia Software,6,5000.00,30000.00,Processing
INV-05355,27/10/2023,C-107,,Licencia Software,4,5000.00,20000.00,REFUNDED
INV-05356,2023-02-26,C-109,Hooli,Licencia Software,11,5000.00,55000.00,Processing
INV-05357,2023-09-12,C-107,Cyberdyne,Consultoria Data,17,1500.00,25500.00,Paid
INV-05358,2023-05-07,C-101,Globex Inc,Audit Service,17,USD 2000.00,34000.00,Pending
INV-05359,2023-05-08,C-109,Hooli,Consultoria Data,12,1500.00,18000.00,Pending
INV-05360,2023-01-05,C-109,,Front-end dev,12,$ 50.00,600.00,Paid
INV-05361,2023/10/17,C-109,Hooli,API Access,13,USD 500.00,6500.00,REFUNDED
INV-05362,2023/01/28,C-103,Initech,Front-end dev,16,50.00,800.00,Pending
INV-05363,2023-13-10,C-105,stark ind,Server Setup,6,1200.50,7203.00,Paid
INV-05364,2023-01-17,C-100,Acme Corp,Audit Service,11,2000.00,22000.00,Pending
INV-05365,2023-10-15,C-105,Stark Ind,API Access,5,500.00,2500.00,Processing
INV-05366,2023-02-14,C-101,Globex Inc,Mantenimiento,1,100.00,100.00,Processing
INV-05367,2023-12-30,C-103,Initech,Mantenimiento,9,100.00,900.00,Pending
INV-05368,2023-12-29,C-101,Globex Inc,Audit Service,20,2000.00,40000.00,Pending
INV-05369,2023-09-18,C-106,Wayne Ent,Cloud Storage,17,20.00,340.00,Paid
INV-05370,2023-11-26,C-105,Stark Ind,API Access,11,USD 500.00,5500.00,REFUNDED
INV-05371,15/03/2023,C-110,Dharma Initiative,Consultoria Data,18,USD 1500.00,27000.00,Cancelled
INV-05372,2023-06-13,C-100,Acme Corp,Server Setup,11,$ 1200.50,13205.50,Cancelled
INV-05373,04/07/2023,C-104,Umbrella Corp,Cloud Storage,9,20.00,180.00,Processing
INV-05374,17/08/2023,C-108,Massive Dynamic,Audit Service,17,$ 2000.00,34000.00,Paid
INV-05375,2023-09-30,C-104,Umbrella Corp,Cloud Storage,6,USD 20.00,120.00,REFUNDED
INV-05376,2023-04-29,C-108,Massive Dynamic,Server Setup,8,1200.50,9604.00,Paid
INV-05377,2023-02-24,C-105,Stark Ind,API Access,10,$ 500.00,5000.00,Processing
INV-05378,2023-12-26,C-108,,Licencia Software,10,5000.00,50000.00,Processing
INV-05379,2023-10-09,C-108,Massive Dynamic,Server Setup,12,1200.50,14406.00,Cancelled
INV-05380,2023-07-22,C-102,Soylent Corp,Licencia Software,18,5000.00,90000.00,Cancelled
INV-05381,2023-13-10,C-101,Globex Inc,API Access,15,500.00,7500.00,Pending
INV-05382,2023-04-21,C-105,STARK IND,Cloud Storage,2,$ 20.00,40.00,Pending
INV-05383,2023-10-03,C-103,Initech,Server Setup,17,$ 1200.50,20408.50,Processing
INV-05384,2023/04/02,C-103,Initech,Cloud Storage,13,20.00,260.00,Pending
INV-05385,2023-04-14,C-104,umbrella corp,Audit Service,14,2000.00,28000.00,REFUNDED
INV-05386,2023-03-14,C-101,Globex Inc,Server Setup,17,1200.50,20408.50,Processing
INV-05387,2023-03-21,C-105,STARK IND,Server Setup,14,1200.50,16807.00,REFUNDED
INV-05388,2023-06-02,C-110,Dharma Initiative,Cloud Storage,11,20.00,220.00,Cancelled
INV-05389,2023-01-29,C-109,Hooli,Cloud Storage,6,20.00,120.00,Paid
INV-05390,2023-08-25,C-106,Wayne Ent,Front-end dev,3,50.00,150.00,Processing
INV-05391,18/03/2023,C-109,Hooli,Licencia Software,1,5000.00,5000.00,Cancelled
INV-05392,2023-06-24,C-106,wayne ent,Mantenimiento,4,100.00,400.00,Pending
INV-05393,2023-09-28,C-106,wayne ent,Cloud Storage,3,$ 20.00,60.00,Processing
INV-05394,2023-11-12,C-100,Acme Corp,Cloud Storage,12,20.00,240.00,REFUNDED
INV-05395,15/11/2023,C-100,,Mantenimiento,18,100.00,1800.00,Paid
INV-05396,2023-08-10,C-103,Initech,Mantenimiento,6,100.00,600.00,Cancelled
INV-05397,2024-01-01,C-107,Cyberdyne,Cloud Storage,5,20.00,100.00,Cancelled
INV-05398,2023-07-18,C-102,Soylent Corp,API Access,5,500.00,2500.00,REFUNDED
INV-05399,2023-08-02,C-100,Acme Corp,API Access,20,$ 500.00,10000.00,Paid
INV-05400,2023-12-31,C-100,acme corp,Front-end dev,9,50.00,450.00,REFUNDED
INV-05401,2023-12-01,C-101,Globex Inc,Mantenimiento,19,100.00,1900.00,Processing
INV-05402,2023-01-24,C-108,Massive Dynamic,Licencia Software,19,5000.00,95000.00,Pending
INV-05403,22/07/2023,C-101,Globex Inc,Licencia Software,3,5000.00,15000.00,Paid
INV-05404,2023-10-18,C-105,STARK IND,Cloud Storage,8,20.00,160.00,Pending
INV-05405,2023-06-21,C-110,Dharma Initiative,Mantenimiento,5,100.00,500.00,Cancelled
INV-05406,2023-01-14,C-106,Wayne Ent,Mantenimiento,11,$ 100.00,1100.00,Processing
INV-05407,2023/08/31,C-101,Globex Inc,Audit Service,18,2000.00,36000.00,Pending
INV-05408,2023-04-10,C-106,Wayne Ent,Licencia Software,15,USD 5000.00,75000.00,Cancelled
INV-05409,2023-10-15,C-101,Globex Inc,Consultoria Data,10,1500.00,15000.00,Paid
INV-05410,2023-05-14,C-104,umbrella corp,Cloud Storage,10,20.00,200.00,REFUNDED
INV-05411,2023-05-05,C-100,Acme Corp,Consultoria Data,17,1500.00,25500.00,Cancelled
INV-05412,29/05/2023,C-105,Stark Ind,API Access,4,500.00,1999.00,Cancelled
INV-05413,2023-12-04,C-107,Cyberdyne,Mantenimiento,1,100.00,100.00,Processing
INV-05414,2023-04-20,C-106,Wayne Ent,Audit Service,4,2000.00,8000.00,REFUNDED
INV-05415,2023-13-4,C-106,Wayne Ent,Cloud Storage,18,20.00,360.00,Cancelled
INV-05416,2023-13-8,C-102,Soylent Corp,API Access,5,500.00,2500.00,Cancelled
INV-05417,2023-11-07,C-104,Umbrella Corp,Cloud Storage,15,20.00,300.00,Pending
INV-05418,2023-08-05,C-108,Massive Dynamic,Licencia Software,15,5000.00,75000.00,Paid
INV-05419,2023-03-10,C-103,Initech,Mantenimiento,7,$ 100.00,700.00,Paid
INV-05420,2023-03-03,C-103,Initech,Server Setup,4,1200.50,4802.00,Pending
INV-05421,2023/06/25,C-103,Initech,Consultoria Data,5,1500.00,7500.00,Cancelled
INV-05422,2023-07-09,C-102,,Cloud Storage,8,20.00,160.00,Pending
INV-05423,2023-05-07,C-103,Initech,Audit Service,17,2000.00,34000.00,Cancelled
INV-05424,2023-04-14,C-108,Massive Dynamic,Audit Service,6,2000.00,12000.00,Processing
INV-05425,2023/11/02,C-100,Acme Corp,Server Setup,4,$ 1200.50,4802.00,Paid
INV-05426,2023-04-21,C-107,Cyberdyne,Server Setup,12,1200.50,14406.00,REFUNDED
INV-05427,2023-05-20,C-105,Stark Ind,Licencia Software,6,5000.00,30000.00,Paid
INV-05428,2023-07-17,C-103,INITECH,Mantenimiento,7,USD 100.00,700.00,Pending
INV-05429,2023-08-24,C-107,Cyberdyne,API Access,2,500.00,1000.00,Processing
INV-05430,2023-12-28,C-104,Umbrella Corp,Cloud Storage,7,20.00,140.00,REFUNDED
INV-05431,2023-03-18,C-106,Wayne Ent,Audit Service,3,USD 2000.00,6000.00,Cancelled
INV-05432,2023-02-18,C-109,HOOLI,API Access,2,500.00,1000.00,Pending
INV-05433,16/06/2023,C-110,Dharma Initiative,Server Setup,9,1200.50,10804.50,Paid
INV-05434,2023-02-28,C-104,Umbrella Corp,API Access,13,USD 500.00,6500.00,Processing
INV-05435,2023-09-06,C-106,Wayne Ent,Front-end dev,2,50.00,100.00,Processing
INV-05436,2023-05-14,C-102,Soylent Corp,Cloud Storage,19,20.00,380.00,Cancelled
INV-05437,2023-07-15,C-108,Massive Dynamic,Front-end dev,1,50.00,50.00,Paid
INV-05438,2023-13-13,C-102,Soylent Corp,Licencia Software,18,5000.00,90000.00,REFUNDED
INV-05439,2023-11-09,C-101,GLOBEX INC,Server Setup,13,1200.50,15606.50,REFUNDED
INV-05440,2023-01-08,C-109,Hooli,API Access,18,500.00,9000.00,Processing
INV-05441,2023-02-10,C-102,soylent corp,Consultoria Data,2,1500.00,3000.00,REFUNDED
INV-05442,2023/02/07,C-110,Dharma Initiative,Audit Service,6,2000.00,12000.00,Processing
INV-05443,2023-12-16,C-106,Wayne Ent,Audit Service,9,2000.00,18000.00,Pending
INV-05444,2023-01-29,C-100,Acme Corp,Mantenimiento,1,$ 100.00,100.00,Cancelled
INV-05445,2023-12-06,C-100,Acme Corp,Consultoria Data,5,1500.00,7500.00,REFUNDED
INV-05446,2023-09-12,C-106,Wayne Ent,Front-end dev,14,50.00,700.00,Paid
INV-05447,2023-06-04,C-110,Dharma Initiative,Audit Service,1,2000.00,2000.00,Cancelled
INV-05448,2023/11/08,C-106,Wayne Ent,API Access,17,500.00,8500.00,Cancelled
INV-05449,2023-09-12,C-106,,Consultoria Data,19,1500.00,28500.00,Paid
INV-05450,2023-10-13,C-105,stark ind,Cloud Storage,19,USD 20.00,380.00,REFUNDED
INV-05451,2023-01-12,C-100,Acme Corp,Server Setup,15,1200.50,18007.50,Processing
INV-05452,2023-05-22,C-104,Umbrella Corp,Licencia Software,12,5000.00,60000.00,Paid
INV-05453,2023-11-03,C-103,initech,Cloud Storage,4,20.00,80.00,Cancelled
INV-05454,24/10/2023,C-107,Cyberdyne,Licencia Software,16,5000.00,80000.00,Paid
INV-05455,2023-02-23,C-107,Cyberdyne,Licencia Software,17,5000.00,85000.00,Paid
INV-05456,2023-12-21,C-106,Wayne Ent,Front-end dev,15,50.00,750.00,Paid
INV-05457,2023-13-28,C-106,Wayne Ent,Audit Service,9,2000.00,18000.00,REFUNDED
INV-05458,25/05/2023,C-101,Globex Inc,Licencia Software,20,USD 5000.00,100000.00,Pending
INV-05459,2023-05-28,C-107,Cyberdyne,Server Setup,1,USD 1200.50,1200.50,REFUNDED
